[720],2020
[2540452],3379185
[448308],463868
[35151],43819
[5496992],7595932
[267],379
[144658],198280
[217838],32394
[1334985],1239196
[274663],250221
[180],10
[48],515
[855334],1501964
[1986050],1874100
[7560572],3253451
[499830],454035
[1412578],1582119
[19479164],79930589
[6249350],9051323
[28332174],12079771
[400757],443000
[19592],8526
[38486164],72644813
[47618],29989
[33],543
[361],76
[1305092],546477
[187306],151385
[27],24
[112562],47114
[5335678],9114086
[89792],54142
[4866],3951
[75067],130357
[52],7
[148298],115135
[604011],742300
[12203691],9417380
[266800],212142
[1506530],2503305
[1002340],833498
[1043179],1138831
[57],54
[22202643],27920406
[25],34
[171],730
[35570646],53178431
[58863584],95236636
[58044],47990
[18626],33195
[1994529],1274246
[267],19663
[844036],1354335
[4703],1113
[447606],362336
[4663796],14473925
[1128874],1347819
[609876],543012
[187170],84942
[3035864],2471348
[13],1
[6954],4790
[52],48
[3829390],6594815
[344675],441804
[12763],126393
[48639],38508
[51],172
[10072537],10390579
[241],107
[32],180
[304120],399972
[968845],879841
[569],29
[1092681],1006019
[3046393],3918638
[938674],941554
[1051763],2267649
[193485],362662
[139],319
[490],480
[27804],52527
[347624],502550
[154],69
[8600866],4166207
[44],63
[13514407],47602591
[1191206],1362566
[2884],2309
[37967126],96114712
[988453],1084665
[4],17
[16],14
[13354072],7159945
[87],61
[9235571],8104449
[9209561],9778260
[68676],57348
[362],9
[633957],1109914
[385704],766296
[569246],705399
[364862],423209
[25286183],29332677
[552188],499827
[34],36
[20472],58388
[22606015],36472625
[14766590],12084978
[1648916],1930075
[73676048],132311278
[3900037],6147820
[185475],526409
[386191],459978
[34],9
[1845468],2216272
[75],219
[297532],160714
[4352483],2423093
[7337069],8546221
[349436],573936
[3526186],3671786
[708572],708754
[381772],426884
[61214],56835
[25470],42064
[4594],4142
[40287017],77925803
[10013],8244
[54],141
[47873197],22374461
[994384],1068085
[889707],1170959
[19140755],19221295
[54],199
[25066468],64170926
[25763857],10152905
[4048037],13625959
[2868305],6137571
[36892317],124272958
[1177042],2596371
[1960593],2604582
[863323],1198535
[47],101
[2697072],2414405
[1299],8
[358467],368451
[336098],400062
[6422369],2725549
[69800],34165
[281],25
[1693812],2771974
[1977960],2851872
[8443630],7924627
[31257443],39863872
[40897487],40040288
[17374751],17501949
[975],406
[895],57
[1582496],3372159
[8345],11841
[513345],561269
[38],7
[1257620],1677740
[81],423
[10092400],14880356
[146],145
[182],207
[196581],328236
[4666819],4430555
[140],47
[358126],394174
[4741762],2761205
[519361],484971
[836134],1106364
[28],114
[1883965],3750033
[14764],13059
[90],3
[126925],119727
[9566],6909
[95991],167814
[2874139],1063450
[51239067],20886545
[13],22
[20235920],32180646
[5],1
[92460],84988
[3177420],3843492
[5474568],5688802
[8812],6127
[1907462],2841491
[47],788
[1285748],1811909
[39080961],49984281
[48567082],60339702
[1096515],1274246
[436045],825421
[985722],2602411
[724597],1297979
[1819004],1447244
[68948194],188735246
[28],59
[3175339],3379866
[34686],33962
[399299],341501
[512539],277438
[54667],85543
[74],591
[300410],353562
[88687],85012
[268893],315001
[5402],3593
[108222],76882
[11021],4461
[508733],565439
[3115722],6172904
[786820],1207478
[25802391],9168317
[122],225
[635144],1027110
[870577],525070
[268133],273949
[10927382],21368329
[49197208],159473292
[62974],142054
[4870858],4008037
[38],12
[16644],208334
[1277447],1324212
[2884],12645
[246063],824468
[1718074],2312463
[288665],287440
[31744786],14709511
[47],3
[12687540],65692339
[40585675],89898894
[3700288],2933652
[1258658],974641
[31998],37544
[3175],2296
[5750044],8118366
[1684097],1995417
[128628],120891
[23477017],29283976
[49],1
[1912176],3463106
[26957350],39453245
[17540785],44634620
[120839],97028
[95798],76303
[39408989],44570858
[6183],18716
[22969],40684
[367307],558041
[386715],367435
[3647],51315
[2305936],1893495
[6860041],6304499
[3866600],6003576
[1050718],1400364
[28],113
[18360771],13900534
[101180],198114
[763938],600339
[308490],326794
[30617790],32681953
[38900],28598
[8676864],3187691
[57154],101142
[21449728],83183915
[5],1
[35],172
[66343016],147122845
[45373011],68398875
[12520],24543
[392046],345193
[556972],701432
[7875046],7695340
[32189589],32615564
[10570966],28418725
[93362],73141
[2239637],3089586
[1501503],1243355
[2050324],2109092
[9634813],10196535
[392965],441439
[47135282],59165385
[327959],625581
[83464],107827
[10323946],9922924
[1439],1564
[13854],8495
[36133],62721
[901525],864903
[704093],719676
[1056149],1341924
[7609207],4792092
[2666164],2438779
[376342],269384
[27],8
[141654],245576
[2018049],2301172
[60096],34676
[27],28
[6775608],6347403
[986],5526
[2776255],3411496
[4175284],2355883
[47],358
[3017608],4117801
[23],12
[132164],119284
[176],130
[46520],39057
[549],198
[691019],1009641
[3565079],3107616
[1158034],1409242
[57374],15495
[47],88
[29859720],31963525
[219],169
[61814744],87174852
[619240],573814
[174],63
[804825],713253
[42],92
[7614529],3973318
[4647],4648
[898],638
[365094],516374
[1620583],2812822
[182775],161867
[2001960],2316228
[1579165],1552279
[478724],497524
[73360],35122
[79],707
[3253210],6019224
[1223141],1356575
[1034775],1131076
[37],6
[1601749],2515032
[123],1500
[43300977],331809997
[146170],128793
[24],500
[506343],1136443
[10218943],59270902
[1395648],1894483
[206],687
[548],754
[287093],297781
[58],155
[119],143
[40],559
[81279547],34561489
[821286],458532
[3180266],1712565
[2383721],3611227
[20],17
[787505],836519
[555191],623586
[24490],36192
[59],38
[29797],12524
[170],391
[749964],838321
[242],1192
[2732259],2695108
[1390],5565
[412994],360878
[717],440
[3069955],3339335
[959],24
[3991573],5107743
[1675847],1918641
[6768394],10039501
[1169],867
[1765664],1724367
[1232460],783630
[1073163],1183287
[8019119],7077066
[15306250],23394732
[3295],5512
[118],87
[567876],536096
[34],1
[249],905
[3359855],1350382
[3052139],3904581
[4879530],5665372
[1381435],2200368
[10335503],10653088
[79128],65286
[575296],1123999
[195],513
[377277],602320
[4201458],5209011
[1010],75
[404788],944967
[2461281],2858028
[1871883],1621697
[4650059],4235213
[293419],296348
[42327],89977
[27],14
[972512],2069517
[29475],18060
[1023582],1269404
[18940764],14633839
[1194833],1750129
[372],1704
[1186640],4684433
[20927658],13547589
[2850632],2485255
[247],127
[178847],133248
[835792],1350178
[212],2742
[101],12
[358696],420058
[4450387],5131636
[10349],7920
[458],5957
[645],1473
[117012],40027
[43306],56880
[615451],1064313
[2284919],1330601
[75],1847
[6619818],6498655
[356449],314123
[39093],42690
[1433966],1758272
[40],33
[890083],1214775
[77],22
[950305],1160018
[4888],3321
[4424798],4354840
[1035696],1499753
[8813729],7056637
[11538],109697
[898203],998537
[370086],316568
[121880],130068
[5042270],6732405
[11],43
[10383058],11269436
[161228],138010
[1695480],1947444
[495289],625426
[504617],671278
[2983672],6238510
[4075056],4408120
[1023553],1390901
[370],107
[1201231],2127470
[2389],5866
[42],9
[328074],266407
[27391422],18280108
[10590126],12597432
[274062],246006
[2975800],1781253
[6250034],7659424
[3149],1862
[5450971],4716594
[69185],116375
[245768],392897
[12029106],11914691
[3956923],4359715
[3921],315
[650665],628215
[10165272],4636597
[51991],72754
[37033],16071
[79888],130461
[421736],501677
[6483],18454
[3323386],2739335
[66573],73209
[81],255
[5415480],21572598
[460448],484138
[105600],37231
[15688627],42402654
[101989],164294
[36143625],42901949
[9875836],30027626
[8294119],9446842
[172879],220667
[1445832],1025670
[580],648
[2036360],4444895
[14],1
[40306],36156
[6],1
[3590291],3491355
[7924771],5635566
[13],112
[4001552],8424544
[12708314],35200074
[65166],11504
[42198],94252
[973909],995431
[12689],48584
[114658],146677
[316302],792297
[329188],359141
[1147653],1471397
[10377591],13161664
[1262683],1493231
[819653],715217
[1941],3340
[6033158],11438565
[242],403
[2585],1509
[53],106
[871954],763832
[732306],930468
[1142305],1318085
[365733],414768
[1271259],1015658
[3137879],2291438
[3477187],4323131
[78201],31155
[186109],244102
[3034],4896
[2074902],1163974
[85599],141039
[60],211
[402798],535461
[22088343],29965580
[1179380],1538000
[749066],704352
[47],367
[5700203],3593328
[25339],9984
[313845],199105
[112565],125664
[10449776],24130698
[19174444],19390648
[14451376],11623318
[81],1
[13],109
[65027],119727
[16734900],58654767
[308],1614
[410640],346834
[677749],1920505
[173],233
[1233769],1556524
[2678616],1993327
[623609],667951
[548560],658940
[1809],1509
[7791587],9917346
[18179906],17079334
[340384],226782
[779823],815464
[25008805],45166678
[62670],11579
[647050],711586
[28794888],52389960
[164083],193982
[264429],372643
[831047],438439
[37636912],21499892
[12796330],13864192
[18727470],17905810
[4160491],5394228
[1003],2676
[578],2587
[7663],642
[8881021],10659825
[21623673],17324491
[202],1
[7],1
[135],55
[43],370
[383148],356274
[103156],162551
[44744919],134080846
[932482],954151
[102],2245
[1285174],1343588
[210],28
[18296462],12041232
[2792390],1896804
[15168219],24556705
[1886159],2861254
[37],231
[1959841],2227670
[3093107],3650730
[12647507],13580540
[77988],57139
[1420712],732028
[98919],239081
[39762031],51661887
[21067114],22847198
[65388],51701
[683],7605
[2653470],2553609
[9366916],7498043
[73612391],28166197
[4486093],2512383
[81177],46747
[9],1
[10],3
[7047],6038
[2925983],3326189
[22338],7599
[1480995],1762321
[11015905],24852346
[92],277
[47],316
[4118455],6421310
[1984478],3561543
[862218],1113656
[4930],3688
[5857677],3324598
[2690858],3324404
[3206620],4676700
[2975630],3361221
[3509],1548
[378919],391591
[156905],63273
[243],649
[74],12
[97],435
[2535672],1523018
[6224190],8313579
[72198],61665
[3219],10680
[17627612],16533757
[310692],322388
[5321208],13242600
[234],18
[627099],605090
[3293953],1655286
[535164],1029487
[17500413],29400656
[7],7
[2422798],3111787
[15420562],15965735
[16],9
[5511678],3829546
[1333406],1639918
[393065],486036
[109],238
[373],3171
[1022287],527068
[48],21
[13511033],10384916
[203],220
[72755],49610
[3554709],4269783
[128],179
[919059],734695
[310701],400165
[6946031],8248870
[64113],29247
[4737130],2651872
[737],3382
[8590237],4732767
[13],1
[27],118
[2005253],2546676
[4851294],2264746
[3429],2608
[3075],17460
[252840],309187
[34559],47800
[10],11
[20],1
[4053161],3774304
[6],3
[320754],481172
[10257983],6402167
[1475072],1662011
[2010672],1380742
[2562053],2369736
[227],216
[10801],22264
[782201],636738
[2181583],4019820
[3135779],2425085
[10513358],3907557
[11301780],7912656
[440946],807477
[1385250],1584686
[1857960],2400263
[1154014],1264091
[37085869],130473932
[156],293
[174708],163032
[10431019],24130698
[14041521],13292008
[17195052],19960933
[15149],44674
[297262],360763
[45023],82589
[3241449],3759304
[11718],14899
[2542921],1893725
[678529],646438
[1835156],3295126
[34237],31307
[954510],907273
[19287719],23406476
[3471074],4326365
[1394918],1561013
[1532699],1223851
[503816],916046
[19546445],18658174
[30],2
[4516551],4474949
[1399645],1553926
[203997],163530
[10006396],3338728
[109886],125182
[2532578],2083778
[48774773],185990843
[321],144
[30],23
[48],8
[929768],821109
[5164],1093
[8782],22239
[9583389],9090766
[1724413],2268028
[40112],35286
[3110026],6573800
[271962],362939
[2150253],2370616
[690199],440628
[18037],108854
[21559],20045
[4748431],10226660
[820587],1050870
[34116113],51668834
[50889234],170616734
[4092],7057
[6625968],9288953
[6054479],11577086
[692],3140
[64223],91252
[21090723],22560989
[26],3
[8610832],23842427
[1933902],3788302
[530],4519
[32],58
[611],1973
[28701813],95271374
[41],6
[1028],161079
[133],5882
[2477712],4443602
[1570337],1421851
[487131],482847
[5166625],3120776
[321358],470090
[9526269],2886164
[1326],2203
[131069],300269
[15736060],15290884
[50],131
[18893],8286
[42],17
[329945],321741
[86],865
[339096],294365
[30248],47515
[765594],596702
[472839],503555
[5633326],2861343
[3788478],2395887
[15346],100018
[43],723
[43106395],88961079
[39770],6834
[6897],6603
[42965],73440
[35],6
[15171412],15118747
[2603066],4488624
[1691164],983305
[937],1503
[36212880],72639411
[737585],934835
[3705],1579
[263799],463527
[61],63
[16157812],15247603
[311905],351495
[23877011],15328873
[5073728],14002907
[137482],161204
[246],292
[13594567],26443187
[58455],41748
[58],183
[184345],176011
[561245],552843
[165],643
[16],2
[379748],233763
[59986],23710
[76341],77774
[152799],227780
[3657697],2547957
[29329288],12191414
[718467],913140
[77366],84488
[3314393],4014657
[1699],145
[699001],344733
[1896316],1996554
[80708],31926
[3351022],4279819
[105239],62283
[4245810],6515584
[11913969],10641958
[246276],240993
[589477],735772
[39237820],77758873
[75737],188190
[47],17
[292624],280023
[1805666],2037748
[2581761],2474856
[2740318],1131619
[21193],47602
[119043],53244
[224950],221388
[10631],13046
[14176697],10854432
[67040],69108
[1715233],1178622
[19],550
[48613],74010
[68228],225617
[1022940],858224
[25],152
[108],1799
[2753],2748
[252112],290762
[649260],594597
[3982708],6846608
[486762],666995
[22530426],32801632
[39],6
[7201216],24034840
[641],13
[20498541],43629486
[816257],951227
[460],96
[29],6
[68766],97144
[970533],1124006
[410382],340614
[780993],609189
[51051],74197
[29703988],12670688
[664],1765
[3317733],4190211
[53342580],19456842
[188059],433920
[119216],122028
[27928916],29243147
[2002596],2456303
[1528470],1786315
[1802603],2232866
[9784],14381
[88],323
[533750],554044
[209623],528099
[581217],678127
[1287096],914917
[254],139
[22813],43973
[20305042],22469434
[19446605],19053871
[71230],59876
[928716],1201016
[8353033],3679220
[376378],470098
[1510604],958069
[1193577],1300642
[864823],991845
[8244],18897
[416193],410089
[1202520],1788242
[6322661],6824561
[1940842],2187137
[101],3
[3473],13034
[36],13
[676071],923420
[1715],3217
[85288],103141
[347828],360853
[326572],381558
[1414307],1695377
[7],2
[196],63
[12271],12631
[30],21
[7115],15265
[2902],13630
[37],44
[21608561],18936854
[194],338
[84261],129917
[42760],11137
[18632743],54898064
[37473128],14667080
[12110],7295
[179],200
[43],15
[1253351],1574946
[141723],95177
[8],149
[30434],27888
[1159928],514511
[11227007],4496897
[32342],32183
[126979],122886
[9511748],9978586
[50],31
[1938261],1784078
[2042419],2445087
[1621426],1804166
[381716],738549
[8448682],11145089
[11823],20199
[4397672],3031615
[2900],1352
[41],7
[5553601],3453099
[25],1
[966],584
[49587384],94634840
[1177388],846821
[23525],9049
[204622],255951
[97170],186983
[2062184],2480924
[1511674],682787
[853023],995464
[81667],35056
[167404],197552
[4645],4741
[63032],20515
[6302],3449
[824178],1270714
[16100530],20748721
[20917782],33319824
[15659182],16408203
[3],2
[158],51
[167644],185585
[107],116
[481],11303
[211640],283484
[20334202],24529794
[452],229
[3719153],11557568
[5399176],4436225
[1107370],873763
[18104969],20839943
[811233],790981
[12596482],3201351
[13136841],7271271
[49],73
[4736375],7774061
[5522561],5975943
[2088113],2285920
[22],46
[1574888],1940808
[344187],398825
[381223],456844
[11022],9232
[25072489],30215955
[833594],960853
[7073],3592
[2888101],3233674
[2700781],2561482
[1714155],1893172
[6374169],7450666
[1295],21202
[370342],444772
[16755],11120
[861576],1085803
[832],4012
[16506459],16658691
[7453244],5581242
[86],5
[16],11
[159],78
[312448],222560
[29],305
[5419931],4457056
[63857149],26571197
[91723],151216
[830],3041
[2631],1999
[1559684],2237660
[52],6
[365774],414040
[8644067],12031325
[2543],364
[3653755],3911486
[2459496],1598610
[695543],873558
[2382234],1885835
[49],160
[48388],49303
[762915],966070
[18246561],22118347
[721136],476728
[95664],66888
[10460702],16221658
[2974335],3374414
[47],167
[12413887],12968815
[1947485],2027527
[4265234],4430342
[4077745],4406514
[1634510],1128638
[136257],184137
[2492782],7564405
[9518],37802
[224],328
[200],189
[2639106],3234527
[98226],82163
[55871802],126577621
[187],397
[258894],336510
[19771887],23794735
[76],3
[61],3
[288277],245256
[1071999],1274246
[206792],263346
[3],2
[1950215],2071677
[4387884],5059932
[289534],259579
[281517],423108
[49],9
[275],91
[2240],3082
[4610],2274
[37],57
[192479],123709
[3529504],2023764
[41698568],75212132
[147324],79634
[29184],51300
[4271949],4427734
[18952230],18470226
[12146771],14207695
[37211],49996
[21],1
[105868],2785
[3894727],1871047
[2091711],1214780
[157803],200233
[4511893],2577641
[2654603],2500822
[2235245],2190499
[3531],3444
[31],22
[34],3
[419529],496412
[16029056],10802293
[22852],12348
[2461436],2856797
[4645445],6066347
[1823470],2464294
[23583721],28148624
[21709974],38608324
[6],2
[103],28
[106892],117824
[3284032],4123013
[12175],11384
[9206462],16354356
[20258453],24692949
[2124556],4129147
[713087],863307
[1842000],3431410
[1462109],1648992
[33319171],146507839
[4299439],4791400
[8265924],3891082
[1020061],1010423
[126017],125981
[60],392
[113],1083
[62495],54150
[44969723],208470189
[383525],248035
[6045732],6112184
[62678573],188061986
[26514926],23138462
[4866754],2105622
[85],414
[15461154],16892742
[113],283
[4104201],3789147
[3333018],4144209
[33],54
[71667005],196822119
[1922],273
[60813],80563
[740603],947467
[30739],37662
[837],2976
[3362529],2417968
[45904243],211241006
[24627537],29042893
[6],12
[120039],61349
[112],1682
[571],2144
[312017],119163
[315977],403001
[2942705],3638385
[5838521],7513868
[272367],268326
[6252724],8946570
[9821118],10282670
[354643],368332
[9176486],16204139
[3096521],3865640
[29],5
[24408698],8239032
[1251634],1243593
[38311],14583
[27226574],62707942
[355],442
[24042895],28955192
[9],4
[341635],496307
[18703],17682
[425],570
[445925],499966
[151676],167195
[52219],61172
[3148096],1777529
[75298],185225
[244973],146708
[10436],12481
[933063],1274246
[17965159],20579284
[239485],107804
[3920937],935014
[22754],65687
[3338519],4221685
[22],32
[42],16
[1992253],2389476
[11],1
[3098628],2197708
[1257640],1381693
[248],388
[775398],658924
[56117402],95071090
[2395256],1640286
[17964561],25291056
[30],13
[598009],619926
[26440],9466
[65],3
[39],34
[48238],40292
[1890393],2107968
[25243287],11231877
[54469],37295
[7171234],3447985
[32],22
[47],160
[22129877],27786331
[44697],53630
[4033273],4391331
[90],1211
[2548627],3149821
[1290875],1597791
[43697],41443
[13099610],27321443
[3279436],4046459
[15531352],5563923
[402868],568618
[138491],225735
[3346161],3893394
[421009],441681
[13398954],12818510
[200],10
[6455825],6120001
[49],73
[6640535],3574769
[32707912],59928559
[2922850],8776954
[48371720],127781099
[850232],977079
[216076],201396
[155184],132382
[2625],5496
[9340847],8389919
[28179],12897
[26280],17622
[90253],79439
[564893],353845
[59],143
[20112987],23290256
[17],522
[2988060],6606420
[254],1059
[10],15
[27],236
[2692676],3765028
[224461],142841
[218],44
[8271],2782
[1257],1813
[57],176
[17043],11105
[2908070],3205060
